ID	id	text	isgreen	sentiment	stance
1637108848904347650	3071	Wondering about all the #Extrapolations  chatter? Check out our review of how this new clifi series imagines the ever-intensifying impacts of our warming atmosphere.  	Eco-related	Neutral	Supportive
1670493550859960328	2876	🇹🇼 As tensions rise on the Taiwan Strait, female pilots like Captain Guo Wenjing are preparing to defend their country from Xi Jinping’s China  Read why women are joining Taiwan’s army in increasing numbers ⬇️ ⁠	Not eco-related		
1668599129067462657	4522	Breaking News: U.S. consumer prices rose 4% in the year through May, another sign inflation is cooling as the Fed plots its next interest rate move.  Follow our updates. 	Not eco-related		
1556400303561474057	4019	Today the Senate approved the Inflation Reduction Act. 👏💯🙌  We have hope that Congress may soon make its most meaningful contribution ever to counter the climate crisis. 	Eco-related	Positive	Supportive
1683921336417017856	2781	It’s tempting to just grab the cheapest synthetic sheets on Amazon, but our  sleep experts have advice on how to shop for quality sheets without breaking the bank. 	Not eco-related		
1116065846445715457	4605	"Check out a few photos from when ""Free Solo"" filmmakers Chai Vasarhelyi and Jimmy Chin stopped by Nat Geo headquarters in Washington, D.C., to celebrate their Oscar win with staff! "	Not eco-related		
1623714676067500032	4736	A British millionaire wielding a smart lawyer argues that the right to wild camp in the English countryside never existed at all, on the grounds  that camping isn’t a form of recreation. 	Eco-related	Neutral	Neutral
1666892870777966592	2259	Smoke in Toronto from Canada wildfires to worsen today #Environment #ZeroWaste #GlobalWarming #GoGreen #Nature [Video] Toronto's air quality will get worse before it gets better as smoke from Canada's wildfires lingers in the ... 	Eco-related	Negative	Supportive
1446596289479708676	3257	As archaeologists uncovered the victims’ bodies, they noticed they hadn't been buried. Instead, they must have lain in the exact same positions where they had been struck down more than 1,500 years ago. 	Not eco-related		
1630349559753850880	2127	“You always see polar bears on ice and snow,” says photographer Martin Gregus, Jr. “But it’s not like they stop living in the summertime.”  	Not eco-related		
1673917408854114304	3123	No, it's not a pizza. Experts say an ancient wall painting discovered in Pompeii isn't what internet users think, because tomatoes and mozzarella weren't available in that time period. 	Not eco-related		
1671864821795508231	2460	In five years of UK reporting on the gender pay gap, the differential has barely changed, with men paid almost 10% more than women overall 	Not eco-related		
1479004825715159040	4851	The new year is here and we're ready to continue the work to preserve and protect. Just look at what you helped us do in 2021: 	Eco-related	Positive	Supportive
1672690584031469570	4157	Venues for orchestral performance often boast thrilling designs and troubled development processes. Here’s why these spaces can be so difficult — and rewarding — to create  	Not eco-related		
1603437283272704003	2583	The business-as-usual approach—swapping a personal EV for every internal-combustion vehicle, getting a new smartphone every year—is asking the Atacameños and others who did almost nothing to create the climate crisis to bear a heavy cost to fix it. 	Eco-related	Negative	Supportive
1566112580887842817	3873	The Inflation Reduction Act has the potential to slash the United States’ carbon emissions by 40 percent by 2030 and includes billions of dollars designated for low-income areas. 	Eco-related	Positive	Supportive
1673948892340146177	3806	- Wagner's brief rebellion boosts support for more US arms to Ukraine   - Belarus President Lukashenko confirms Wagner chief Prigozhin is in his country  - Top Russian general may have known of Prigozhin plan, NYT reports  Latest updates:  	Not eco-related		
1672456530921238529	4402	🤖🌍 Can AI solve the climate crisis? We investigated and the results are shocking! Read now to find out. #AI #ClimateChange #Environment read more at  	Eco-related	Neutral	Neutral
1672605506202923008	3801	"""There's still a total culture of impunity"" Six years after #MeToo went viral, few expect the downfall of hedge fund manager Crispin Odey to spark a similar watershed in the City of London.  Read our full story for free, here "	Not eco-related		
1670687911279304705	2949	Empowering women to help them develop in the financial sector allows them to become more independent. - #katinganmentayaproject #ecosystems #conservation #sustainability #carbon #jobs #environment #people #independence #econom #womenempowerment 	Not eco-related		
1673873281605066752	3966	The UK must develop laws that govern crypto assets to ensure the country becomes a global hub for crypto and NFTs, the Law Commission recommends 	Not eco-related		
1660414381987885056	4820	RT  In March 2021, Nat Geo Photographer Dan Winters worked with Angelina Jolie to draw attention to the need to protect bees and th…	Eco-related	Positive	Supportive
1667538379766898689	2402	Four men in their 60s were charged this week in the brazen armed robberies of two Manhattan jewelers. Among them, the men have ties to crime families, a jailbreak reminiscent of a Hollywood movie and a history of bank robberies, racketeering and killings. 	Not eco-related		
1671826386166636545	4497	Stockton Rush, the founder of the company that owns the missing submersible craft that was on its way to view the Titanic wreckage, has said safety is “pure waste” 	Not eco-related		
1672335734206767109	3202	Ford is getting $9.2 billion to develop three EV battery factories. The loan is a watershed moment in the US race to catch up with China on green tech 	Eco-related	Positive	Supportive
1671571163636432907	2559	Stitch better renders faces and its surrounding environment, reducing glare and enhancing person-to-person collaboration.  Rediscover Stitch:   #sustainable #architecturallighting #planet #environment #lightingdesigner #sustainability #thinkforward 	Not eco-related		
1671223911206223898	2568	Elton John lamented the “growing swell of anger and homophobia” in the U.S. and described several laws recently passed in Florida that curtail LGBTQ rights as “disgraceful.”  “We seem to be going backwards,” the pop superstar said in a recent interview. 	Not eco-related		
1564523568423223297	3803	One of the best ways to explore creeks and streams is to get into the system and walk in the creek or stream. Here’s how to get started—as well as some activities to turn this learning experience into an adventure.  	Not eco-related		
1508942100389371916	3404	Today we celebrate a huge addition toward conserving  panther habitat. Chaparral Slough connects land from the Caloosahatchee River to Fisheating Creek. This 11-mile long corridor is essential for panther protection. Thanks to Lykes Bros!  	Eco-related	Positive	Supportive
1564358428042067977	3395	World Water Week is here and we’re taking our solutions for building healthy, connected freshwater systems on the road.  See the collaborative work being done to drive impact for freshwater systems and the people who depend on them.     #WWWeek #NatureNow	Eco-related	Positive	Supportive
1673983633852432385	2345	Just done litter pick 🚮 Some neighbours think they can drop litter out their windows! We need to do better as  tenant's. I usually do whole street but just had steroid injection in wrist so did round all BCC flats  #Environment #GoGreen #PypeHayes 	Eco-related	Positive	Supportive
1671599940441628684	3430	The French government has issued a decree banning an activist climate group it claims has fomented violence in a string of recent protests, including one that saw violent clashes with police over an irrigation project that left dozens injured 	Eco-related	Negative	Neutral
1665750332339638272	4172	The earth, our mother environment we are in is a tipping point. And what you saw in Katonga are the indicators of a tipping point. - Mr. Erisa Weraga, Environmentalist. #GoodmorningFamily #environment #coufamilytv 	Eco-related	Neutral	Supportive
1506722476298063879	3715	DYK only 17% of rivers are both free-flowing and within protected areas? TNC is working to change this by building a global framework that can be used to give rivers permanent legal protection from dams used for hydroelectric power.  	Eco-related	Positive	Supportive
